Date, Humidity (%), Temperature (°C), Soil Moisture (%), Humidity Purcentage (%)
March 01 2025 10:38:41, 43.989086, 10.391617, 1506, 62.208954
March 01 2025 10:39:41, 42.732525, 10.509682, 1522, 61.731342
March 01 2025 10:40:41, 42.967606, 10.408401, 1521, 61.761192
March 01 2025 10:41:42, 45.135593, 10.343933, 1520, 61.791046
March 01 2025 10:42:42, 45.029640, 10.415268, 1521, 61.761192
March 01 2025 10:43:42, 43.533993, 10.539627, 1526, 61.611938
March 01 2025 10:44:42, 42.660999, 10.537720, 1520, 61.791046
March 01 2025 10:45:42, 42.804050, 10.498047, 1517, 61.880596
March 01 2025 10:46:43, 43.385506, 10.487366, 1530, 61.492538
March 01 2025 10:47:43, 44.305611, 10.558891, 1525, 61.641792
March 01 2025 10:48:43, 44.026184, 10.669899, 1521, 61.761192
March 01 2025 10:49:43, 43.005943, 10.779953, 1521, 61.761192
March 01 2025 10:50:44, 43.330479, 10.496521, 1521, 61.761192
March 01 2025 10:51:44, 43.090057, 10.530663, 1523, 61.701492
March 01 2025 10:52:44, 43.894291, 10.648537, 1529, 61.522388
March 01 2025 10:53:44, 42.884636, 10.861778, 1527, 61.582088
March 01 2025 10:54:45, 41.966534, 10.833931, 1523, 61.701492
March 01 2025 10:55:45, 41.470146, 10.832977, 1534, 61.373135
March 01 2025 10:56:45, 42.646599, 10.709000, 1535, 61.343285
March 01 2025 10:57:45, 42.260551, 10.794067, 1535, 61.343285
March 01 2025 10:58:46, 43.206310, 10.714531, 1535, 61.343285
March 01 2025 10:59:46, 42.463684, 10.724831, 1535, 61.343285
March 01 2025 11:00:46, 43.028164, 10.735321, 1535, 61.343285
March 01 2025 11:01:46, 44.067192, 10.845184, 1535, 61.343285
March 01 2025 11:02:46, 45.527840, 11.048126, 1535, 61.343285
March 01 2025 11:03:47, 43.738461, 11.138535, 1535, 61.343285
March 01 2025 11:04:47, 42.258453, 11.058807, 1534, 61.373135
March 01 2025 11:05:47, 41.891575, 10.638046, 1535, 61.343285
March 01 2025 11:06:47, 42.851162, 10.620308, 1535, 61.343285
March 01 2025 11:07:48, 43.833256, 10.750008, 1535, 61.343285
March 01 2025 11:08:48, 44.186974, 10.869598, 1533, 61.402985
March 01 2025 11:09:48, 43.668270, 11.051559, 1535, 61.343285
March 01 2025 11:10:48, 42.826462, 11.087990, 1535, 61.343285
March 01 2025 11:11:49, 43.729877, 11.071968, 1535, 61.343285
March 01 2025 11:12:49, 42.641163, 11.331940, 1535, 61.343285
March 01 2025 11:13:49, 43.867302, 11.319542, 1555, 60.746269
March 01 2025 11:14:49, 43.040752, 11.240196, 1535, 61.343285
March 01 2025 11:15:50, 43.860435, 11.293602, 1535, 61.343285
March 01 2025 11:16:50, 43.230820, 11.266518, 1535, 61.343285
March 01 2025 11:17:50, 44.586563, 11.367607, 1535, 61.343285
March 01 2025 11:18:50, 44.566250, 11.742210, 1535, 61.343285
March 01 2025 11:19:50, 41.764069, 11.765289, 1535, 61.343285
March 01 2025 11:20:51, 41.606808, 11.777306, 1535, 61.343285
March 01 2025 11:21:51, 42.304134, 11.872673, 1555, 60.746269
March 01 2025 11:22:51, 41.115093, 12.059021, 1557, 60.686565
March 01 2025 11:23:51, 40.797710, 12.094116, 1535, 61.343285
March 01 2025 11:24:52, 41.305923, 12.032700, 1535, 61.343285
March 01 2025 11:25:52, 42.105293, 11.922646, 1535, 61.343285
March 01 2025 11:26:52, 42.293358, 11.962128, 1553, 60.805969
March 01 2025 11:27:52, 42.494011, 11.982346, 1554, 60.776119
March 01 2025 11:28:53, 41.839027, 12.018585, 1562, 60.537312
March 01 2025 11:29:53, 41.997337, 12.144089, 1562, 60.537312
March 01 2025 11:30:53, 40.824604, 12.170219, 1554, 60.776119
March 01 2025 11:31:53, 40.879440, 12.080193, 1557, 60.686565
March 01 2025 11:32:53, 41.214848, 12.132263, 1563, 60.507462
March 01 2025 11:33:54, 40.781975, 12.102699, 1566, 60.417912
March 01 2025 11:34:54, 42.149162, 12.124252, 1560, 60.597015
March 01 2025 11:35:54, 41.657448, 12.200165, 1559, 60.626865
March 01 2025 11:36:54, 40.669823, 12.128067, 1564, 60.477612
March 01 2025 11:37:55, 40.758610, 12.127495, 1571, 60.268658
March 01 2025 11:38:55, 41.108227, 12.143135, 1568, 60.358208
March 01 2025 11:39:55, 41.278744, 12.182999, 1566, 60.417912
March 01 2025 11:40:55, 41.335487, 12.137032, 1566, 60.417912
March 01 2025 11:41:56, 41.447830, 12.211227, 1559, 60.626865
March 01 2025 11:42:56, 40.363312, 12.270355, 1564, 60.477612
March 01 2025 11:43:56, 40.655899, 12.282562, 1560, 60.597015
March 01 2025 11:44:56, 39.234924, 12.419891, 1566, 60.417912
March 01 2025 11:45:57, 38.892651, 12.374306, 1570, 60.298508
March 01 2025 11:46:57, 41.008854, 12.302208, 1567, 60.388062
March 01 2025 11:47:57, 41.274834, 12.251663, 1567, 60.388062
March 01 2025 11:48:57, 40.473080, 12.306213, 1567, 60.388062
March 01 2025 11:49:57, 40.445614, 12.244797, 1568, 60.358208
March 01 2025 11:50:58, 40.373325, 12.275696, 1563, 60.507462
March 01 2025 11:51:58, 41.703510, 12.277222, 1574, 60.179104
March 01 2025 11:52:58, 42.842102, 12.305069, 1567, 60.388062
March 01 2025 11:53:58, 42.497921, 12.471771, 1575, 60.149254
March 01 2025 11:54:59, 41.985798, 12.628937, 1569, 60.328358
March 01 2025 11:55:59, 40.860462, 12.643242, 1569, 60.328358
March 01 2025 11:56:59, 40.958214, 12.626457, 1579, 60.029850
March 01 2025 11:57:59, 40.293789, 12.584686, 1584, 59.880596
March 01 2025 11:59:00, 40.514088, 12.545395, 1575, 60.149254
March 01 2025 12:00:00, 40.831280, 12.608719, 1577, 60.089554
March 01 2025 12:01:00, 40.790367, 12.670135, 1574, 60.179104
March 01 2025 12:02:00, 40.441513, 12.796593, 1575, 60.149254
March 01 2025 12:03:01, 39.908504, 12.814713, 1582, 59.940300
March 01 2025 12:04:01, 40.924740, 12.733269, 1586, 59.820896
March 01 2025 12:05:01, 42.062473, 12.898254, 1572, 60.238808
March 01 2025 12:06:01, 40.010452, 12.934875, 1574, 60.179104
March 01 2025 12:07:01, 39.409733, 12.974930, 1583, 59.910446
March 01 2025 12:08:02, 40.697575, 13.065720, 1584, 59.880596
March 01 2025 12:09:02, 40.517712, 12.805939, 1581, 59.970150
March 01 2025 12:10:02, 40.038204, 12.672234, 1582, 59.940300
March 01 2025 12:11:02, 40.368938, 12.622452, 1577, 60.089554
March 01 2025 12:12:03, 40.191841, 12.477875, 1571, 60.268658
March 01 2025 12:13:03, 40.763378, 12.505150, 1573, 60.208954
March 01 2025 12:14:03, 41.170216, 12.719536, 1577, 60.089554
March 01 2025 12:15:03, 42.878914, 12.862778, 1574, 60.179104
March 01 2025 12:16:04, 41.458321, 13.070679, 1578, 60.059700
March 01 2025 12:17:04, 40.834141, 13.249779, 1582, 59.940300
March 01 2025 12:18:04, 40.765381, 13.331604, 1572, 60.238808
March 01 2025 12:19:04, 39.456558, 13.479996, 1579, 60.029850
March 01 2025 12:20:04, 37.463665, 13.292313, 1587, 59.791046
March 01 2025 12:21:05, 39.628506, 13.131714, 1581, 59.970150
March 01 2025 12:22:05, 38.934994, 13.030624, 1585, 59.850746
March 01 2025 12:23:05, 38.630390, 13.021088, 1579, 60.029850
March 01 2025 12:24:05, 40.033817, 12.867355, 1581, 59.970150
March 01 2025 12:25:06, 39.355755, 12.755966, 1582, 59.940300
March 01 2025 12:26:06, 39.729214, 12.943268, 1581, 59.970150
March 01 2025 12:27:06, 40.538025, 13.150787, 1584, 59.880596
March 01 2025 12:28:06, 39.534855, 13.207817, 1584, 59.880596
March 01 2025 12:29:07, 38.674259, 13.035583, 1585, 59.850746
March 01 2025 12:30:07, 39.973354, 13.119698, 1584, 59.880596
March 01 2025 12:31:07, 40.037060, 13.142967, 1577, 60.089554
March 01 2025 12:32:07, 40.420532, 13.307381, 1583, 59.910446
March 01 2025 12:33:08, 40.263462, 13.311577, 1574, 60.179104
March 01 2025 12:34:08, 38.231659, 13.366318, 1584, 59.880596
March 01 2025 12:35:08, 38.310909, 13.346672, 1581, 59.970150
March 01 2025 12:36:08, 38.606262, 13.254356, 1585, 59.850746
March 01 2025 12:37:08, 38.011837, 13.183594, 1575, 60.149254
March 01 2025 12:38:09, 37.675095, 13.048363, 1581, 59.970150
March 01 2025 12:39:09, 38.496876, 13.029671, 1595, 59.552238
March 01 2025 12:41:12, 39.521313, 12.544250, 1585, 59.850746
March 01 2025 12:42:13, 38.343525, 12.711525, 1582, 59.940300
March 01 2025 12:43:13, 39.554119, 12.792969, 1584, 59.880596
March 01 2025 12:44:14, 37.760830, 12.754631, 1591, 59.671642
March 01 2025 12:45:14, 38.436127, 12.754822, 1585, 59.850746
March 01 2025 12:46:14, 38.235760, 12.862015, 1583, 59.910446
March 01 2025 12:47:14, 38.926315, 12.826920, 1581, 59.970150
March 01 2025 12:48:15, 37.807655, 12.866020, 1586, 59.820896
March 01 2025 12:49:15, 38.108540, 12.970734, 1591, 59.671642
March 01 2025 12:50:15, 37.746716, 12.961388, 1585, 59.850746
March 01 2025 12:51:15, 38.028526, 12.948418, 1585, 59.850746
March 01 2025 12:52:15, 39.084053, 13.009071, 1585, 59.850746
March 01 2025 12:53:16, 39.418411, 12.935638, 1589, 59.731342
March 01 2025 12:54:16, 38.191605, 12.872124, 1589, 59.731342
March 01 2025 12:55:16, 40.633202, 13.047028, 1590, 59.701492
March 01 2025 12:56:16, 40.150166, 13.342667, 1587, 59.791046
March 01 2025 12:57:17, 40.016937, 13.632584, 1584, 59.880596
March 01 2025 12:58:17, 39.991379, 13.945389, 1597, 59.492538
March 01 2025 12:59:17, 38.166714, 14.081192, 1587, 59.791046
March 01 2025 13:00:17, 36.806393, 13.954735, 1594, 59.582088
March 01 2025 13:01:18, 35.870075, 13.760185, 1596, 59.522388
March 01 2025 13:02:18, 37.184429, 13.881874, 1586, 59.820896
March 01 2025 13:03:18, 38.866234, 14.054871, 1587, 59.791046
March 01 2025 13:04:18, 37.001991, 14.141083, 1594, 59.582088
March 01 2025 13:05:18, 37.543774, 14.114189, 1595, 59.552238
March 01 2025 13:06:19, 37.021446, 13.844490, 1602, 59.343285
March 01 2025 13:07:19, 37.524509, 13.717079, 1596, 59.522388
March 01 2025 13:08:19, 37.618065, 13.735008, 1592, 59.641792
March 01 2025 13:09:19, 39.478683, 13.846588, 1604, 59.283581
March 01 2025 13:10:20, 37.797737, 13.929749, 1600, 59.402985
March 01 2025 13:11:20, 37.839890, 13.954544, 1598, 59.462688
March 01 2025 13:12:20, 39.502716, 13.958931, 1598, 59.462688
March 01 2025 13:13:20, 37.315750, 14.133263, 1587, 59.791046
March 01 2025 13:14:21, 38.144398, 14.353371, 1598, 59.462688
March 01 2025 13:15:21, 37.891388, 14.415359, 1595, 59.552238
March 01 2025 13:16:21, 37.085629, 14.402580, 1597, 59.492538
March 01 2025 13:17:21, 37.133026, 14.288139, 1597, 59.492538
March 01 2025 13:18:22, 38.591862, 14.226532, 1602, 59.343285
March 01 2025 13:19:22, 36.648273, 14.220047, 1599, 59.432835
March 01 2025 13:20:22, 36.357403, 14.276123, 1606, 59.223881
March 01 2025 13:21:22, 36.242962, 14.278603, 1605, 59.253731
March 01 2025 13:22:22, 35.947227, 14.319038, 1606, 59.223881
March 01 2025 13:23:23, 36.659336, 14.245605, 1603, 59.313435
March 01 2025 13:24:23, 36.660004, 14.025497, 1600, 59.402985
March 01 2025 13:25:23, 37.364006, 13.994598, 1596, 59.522388
March 01 2025 13:26:23, 35.812378, 14.093399, 1599, 59.432835
March 01 2025 13:27:24, 36.819267, 14.463234, 1597, 59.492538
March 01 2025 13:28:24, 35.316849, 14.522552, 1595, 59.552238
March 01 2025 13:29:24, 34.861279, 14.477348, 1599, 59.432835
March 01 2025 13:30:24, 33.878422, 14.333344, 1600, 59.402985
March 01 2025 13:31:25, 34.118366, 14.043999, 1598, 59.462688
March 01 2025 13:32:25, 36.081791, 14.034653, 1598, 59.462688
March 01 2025 13:33:25, 36.057663, 14.004517, 1600, 59.402985
March 01 2025 13:34:25, 36.688900, 13.934135, 1603, 59.313435
March 01 2025 13:35:26, 35.960960, 13.945580, 1601, 59.373135
March 01 2025 13:36:26, 35.691929, 14.035988, 1602, 59.343285
March 01 2025 13:37:26, 34.934044, 14.059830, 1610, 59.104477
March 01 2025 13:38:26, 36.379337, 14.238358, 1603, 59.313435
March 01 2025 13:39:26, 35.122204, 14.232063, 1605, 59.253731
March 01 2025 13:40:27, 35.980892, 14.258575, 1601, 59.373135
March 01 2025 13:41:27, 36.098766, 14.313889, 1601, 59.373135
March 01 2025 13:42:27, 36.442280, 14.486122, 1601, 59.373135
March 01 2025 13:43:27, 35.622215, 14.538383, 1611, 59.074627
March 01 2025 13:44:28, 36.372948, 14.496803, 1603, 59.313435
March 01 2025 13:45:28, 35.167503, 14.595604, 1609, 59.134327
March 01 2025 13:46:28, 34.128952, 14.691925, 1611, 59.074627
March 01 2025 13:47:28, 34.239197, 14.632797, 1605, 59.253731
March 01 2025 13:48:29, 33.048248, 14.584541, 1601, 59.373135
March 01 2025 13:49:29, 33.153343, 14.427185, 1599, 59.432835
March 01 2025 13:50:29, 34.062481, 14.337730, 1603, 59.313435
March 01 2025 13:51:29, 33.884621, 14.354134, 1614, 58.985073
March 01 2025 13:52:29, 34.625721, 14.696312, 1601, 59.373135
March 01 2025 13:53:30, 34.035969, 14.664078, 1606, 59.223881
March 01 2025 13:54:30, 33.610725, 14.789200, 1601, 59.373135
March 01 2025 13:55:30, 32.108307, 14.652824, 1603, 59.313435
March 01 2025 13:56:30, 32.963657, 14.321518, 1603, 59.313435
March 01 2025 13:57:31, 32.956409, 14.362717, 1611, 59.074627
March 01 2025 13:58:31, 32.213116, 14.321709, 1602, 59.343285
March 01 2025 13:59:31, 31.515980, 14.197540, 1615, 58.955223
March 01 2025 14:00:31, 32.626343, 13.614655, 1603, 59.313435
March 01 2025 14:01:32, 33.485508, 13.708496, 1603, 59.313435
March 01 2025 14:02:32, 33.984280, 13.917542, 1607, 59.194031
March 01 2025 14:03:32, 32.882595, 14.048958, 1607, 59.194031
March 01 2025 14:04:32, 32.401752, 14.100456, 1613, 59.014927
March 01 2025 14:05:33, 32.770538, 14.249992, 1612, 59.044777
March 01 2025 14:06:33, 33.443546, 14.172173, 1601, 59.373135
March 01 2025 14:07:33, 33.299541, 14.246750, 1605, 59.253731
March 01 2025 14:08:33, 32.977486, 14.358521, 1613, 59.014927
March 01 2025 14:09:33, 31.424332, 14.276314, 1606, 59.223881
March 01 2025 14:10:34, 31.613827, 14.177895, 1612, 59.044777
March 01 2025 14:11:34, 32.681561, 14.323235, 1611, 59.074627
March 01 2025 14:12:34, 32.311249, 14.202881, 1610, 59.104477
March 01 2025 14:13:34, 33.067226, 14.236450, 1607, 59.194031
March 01 2025 14:14:35, 33.328533, 14.187050, 1612, 59.044777
March 01 2025 14:15:35, 34.383965, 14.507675, 1610, 59.104477
March 01 2025 14:16:35, 33.897686, 14.739609, 1607, 59.194031
March 01 2025 14:17:35, 33.806419, 14.903259, 1616, 58.925373
March 01 2025 14:18:36, 32.879066, 15.078354, 1606, 59.223881
March 01 2025 14:19:36, 32.434654, 14.966393, 1610, 59.104477
March 01 2025 14:20:36, 32.743454, 14.849854, 1612, 59.044777
March 01 2025 14:21:36, 33.721924, 14.939499, 1614, 58.985073
March 01 2025 14:22:37, 33.064461, 14.904404, 1616, 58.925373
March 01 2025 14:23:37, 32.561111, 14.715576, 1616, 58.925373
March 01 2025 14:24:37, 34.293938, 14.546776, 1618, 58.865673
March 01 2025 14:25:37, 33.217144, 14.569092, 1618, 58.865673
March 01 2025 14:26:37, 34.144878, 14.467812, 1622, 58.746269
March 01 2025 14:27:38, 32.610130, 14.463234, 1616, 58.925373
March 01 2025 14:28:38, 32.435513, 14.336395, 1616, 58.925373
March 01 2025 14:29:38, 33.791924, 14.529610, 1616, 58.925373
March 01 2025 14:30:38, 34.120560, 14.715195, 1618, 58.865673
March 01 2025 14:31:39, 33.974934, 14.897919, 1621, 58.776119
March 01 2025 14:32:39, 34.145355, 15.159988, 1616, 58.925373
March 01 2025 14:33:39, 31.491280, 14.996147, 1618, 58.865673
March 01 2025 14:34:39, 29.665852, 14.788246, 1616, 58.925373
March 01 2025 14:35:40, 29.334927, 14.704895, 1616, 58.925373
March 01 2025 14:36:40, 29.889965, 14.642525, 1618, 58.865673
March 01 2025 14:37:40, 31.127739, 14.472580, 1616, 58.925373
March 01 2025 14:38:40, 31.295586, 14.492989, 1617, 58.895523
March 01 2025 14:39:40, 32.691574, 14.581490, 1616, 58.925373
March 01 2025 14:40:41, 32.030106, 14.655495, 1612, 59.044777
March 01 2025 14:41:41, 32.751751, 14.723396, 1619, 58.835819
March 01 2025 14:42:41, 32.543468, 14.927292, 1613, 59.014927
March 01 2025 14:43:41, 32.660103, 14.819336, 1617, 58.895523
March 01 2025 14:44:42, 32.334137, 14.869881, 1609, 59.134327
March 01 2025 14:45:42, 32.094193, 15.022278, 1613, 59.014927
March 01 2025 14:46:42, 30.926323, 14.636040, 1622, 58.746269
March 01 2025 14:47:42, 30.949497, 14.771461, 1616, 58.925373
March 01 2025 14:48:43, 32.712078, 15.000916, 1620, 58.805969
March 01 2025 14:49:43, 32.237148, 15.258598, 1623, 58.716419
March 01 2025 14:50:43, 30.674076, 15.072441, 1621, 58.776119
March 01 2025 14:51:43, 30.146790, 15.001106, 1627, 58.597015
March 01 2025 14:52:44, 29.520416, 14.915085, 1631, 58.477612
March 01 2025 14:53:44, 28.978252, 14.815331, 1628, 58.567165
March 01 2025 14:54:44, 27.869034, 14.652061, 1634, 58.388062
March 01 2025 14:55:44, 27.700520, 14.418793, 1625, 58.656715
March 01 2025 14:56:44, 29.516792, 14.338303, 1618, 58.865673
March 01 2025 14:57:45, 30.499554, 14.494705, 1616, 58.925373
March 01 2025 14:58:45, 31.315994, 14.698982, 1618, 58.865673
March 01 2025 14:59:45, 32.269096, 14.891052, 1633, 58.417912
March 01 2025 15:00:45, 31.986809, 15.042877, 1625, 58.656715
March 01 2025 15:01:46, 30.154991, 15.022469, 1625, 58.656715
March 01 2025 15:02:46, 31.195450, 15.173149, 1627, 58.597015
March 01 2025 15:03:46, 30.179405, 15.178680, 1623, 58.716419
March 01 2025 15:04:46, 30.202198, 15.241814, 1630, 58.507462
March 01 2025 15:05:47, 28.502750, 15.204048, 1629, 58.537312
March 01 2025 15:06:47, 29.159927, 15.261269, 1634, 58.388062
March 01 2025 15:07:47, 27.608967, 15.108490, 1631, 58.477612
March 01 2025 15:08:47, 27.992630, 15.117073, 1635, 58.358208
March 01 2025 15:09:48, 28.426266, 14.988327, 1631, 58.477612
March 01 2025 15:10:48, 29.218102, 14.954376, 1636, 58.328358
March 01 2025 15:11:48, 28.090572, 14.941406, 1636, 58.328358
March 01 2025 15:12:48, 28.832531, 14.861298, 1627, 58.597015
March 01 2025 15:13:48, 29.168701, 14.861870, 1635, 58.358208
March 01 2025 15:14:49, 29.208946, 14.952850, 1629, 58.537312
March 01 2025 15:15:49, 29.088593, 15.095329, 1628, 58.567165
March 01 2025 15:16:49, 28.163624, 15.128899, 1638, 58.268658
March 01 2025 15:17:49, 27.844238, 14.907837, 1633, 58.417912
March 01 2025 15:18:50, 29.018116, 14.891243, 1629, 58.537312
March 01 2025 15:19:50, 29.961681, 14.790916, 1631, 58.477612
March 01 2025 15:20:50, 29.413986, 14.794540, 1631, 58.477612
March 01 2025 15:21:50, 30.333996, 14.847565, 1637, 58.298508
March 01 2025 15:22:51, 30.888367, 14.881706, 1634, 58.388062
March 01 2025 15:23:51, 32.116032, 15.178680, 1643, 58.119404
March 01 2025 15:24:51, 31.617355, 15.291977, 1644, 58.089554
March 01 2025 15:25:51, 30.888367, 15.311241, 1633, 58.417912
March 01 2025 15:26:51, 29.695129, 15.151405, 1639, 58.238808
March 01 2025 15:27:52, 29.150963, 14.530563, 1641, 58.179104
March 01 2025 15:28:52, 29.948330, 14.430046, 1635, 58.358208
March 01 2025 15:29:52, 30.571270, 14.047050, 1634, 58.388062
March 01 2025 15:30:52, 29.998684, 13.898849, 1627, 58.597015
March 01 2025 15:31:53, 31.292439, 13.914490, 1633, 58.417912
